"open","high","low","close","open","high","low","close","open","high","low","close","open","high","low","open","low","open","low","close","Close/Last","close"
"0.08451582720227717","0.08502343432650673","0.08412996078188496","0.08462952269750681","0.08475217417967712","0.0850442304317757","0.08441215026870995","0.08451582720227717","0.08488499601989867","0.0853104812977741","0.08465806041860587","0.08475217417967712","0.08446148409507796","0.08594726714889343","0.08446133229868913","0.08442702631481476","0.08408320749412698","0.07402715212366183","0.07235572208631384","0.08234832656625032","0.36587199312714774","0.08446148409507796"
"0.08322570969365665","0.08465214035944169","0.08310594234287404","0.08442702631481476","0.08365711503069626","0.0837184407717814","0.0825392864233917","0.08322570969365665","0.08438755925372038","0.08516096185478185","0.08245109272148457","0.08365711503069626","0.08411235240078131","0.08457563497947408","0.08331026028223197","0.08421663651990384","0.08355799198879377","0.07402715212366183","0.07235572208631384","0.08234832656625032","0.36587199312714774","0.08411235240078131"
"0.08399319223555397","0.08469752747970025","0.08399288864277635","0.08421663651990384","0.0838392706972858","0.08436600416650727","0.08365514167764154","0.08399319223555397","0.08467035592610064","0.0850077992984578","0.08334775399027168","0.0838392706972858","0.08437146883650495","0.08477281848855728","0.08433898440929649","0.08450079935978354","0.08402081917832005","0.07402715212366183","0.07235572208631384","0.08234832656625032","0.36587199312714774","0.08437146883650495"
"0.08509584120397609","0.08536619057247274","0.08430422303625563","0.08450079935978354","0.08464576491111105","0.08548686870158831","0.08381483147868504","0.08509584120397609","0.08468538376859429","0.08529727501194635","0.08423029819489805","0.08464576491111105","0.0851526130533965","0.08561483305736747","0.08453738228949027","0.083833047045344","0.08366257970069395","0.07402715212366183","0.07235572208631384","0.08234832656625032","0.36587199312714774","0.0851526130533965"
"0.08351639977825581","0.0840587682755262","0.08334320009860692","0.083833047045344","0.08407759102774048","0.08435325326984601","0.08347769169910554","0.08351639977825581","0.08347131625077492","0.08450079935978354","0.08347131625077492","0.08407759102774048","0.08300757828291566","0.08368868867957177","0.08251575798312387","0.08230263585321411","0.08195031643475213","0.07402715212366183","0.07235572208631384","0.08234832656625032","0.36402744087325645","0.08300757828291566"
"0.08180565447620228","0.08393308086557943","0.08167101107931482","0.08230263585321411","0.0810125183445936","0.08232373555126071","0.08077374262497243","0.08180565447620228","0.08293881451877812","0.08315330281618731","0.0804344776959494","0.0810125183445936","0.08369415334956948","0.08404343684025495","0.08164702724988053","0.08365574886319684","0.08338418512358958","0.07402715212366183","0.07235572208631384","0.08234832656625032","0.36402744087325645","0.08369415334956948"
"0.0840610452213586","0.08429056136126142","0.08331026028223197","0.08365574886319684","0.08430968770625333","0.08494116068376378","0.08396465451445495","0.0840610452213586","0.08494040170181964","0.08494040170181964","0.08404267785831081","0.08430968770625333","0.08471285891497153","0.08542675733161377","0.08435006554568068","0.0846676235911018","0.0843526460842907","0.07402715212366183","0.07235572208631384","0.08234832656625032","0.36402744087325645","0.08471285891497153"
"0.08446588619035389","0.08482139333298117","0.08403098953637131","0.0846676235911018","0.08464925622805404","0.08491080140599887","0.08436008410734311","0.08446588619035389","0.08532308039804655","0.0859730725349936","0.08371009197039604","0.08464925622805404","0.08539108518023998","0.08577983573201986","0.08473790531912762","0.08407668024940752","0.0840000230730511","0.07402715212366183","0.07235572208631384","0.08234832656625032","0.36402744087325645","0.08539108518023998"
"0.08466792718387946","0.08483459961880889","0.08351973929880997","0.08407668024940752","0.0846632214958259","0.08483475141519772","0.08433792183457473","0.08466792718387946","0.08408001976996168","0.08486693224962856","0.08385945961699949","0.0846632214958259","0.08500582594540308","0.08533932261165078","0.0822533020268461","0.0853654315905286","0.08483171548742122","0.07402715212366183","0.07235572208631384","0.08234832656625032","0.36402744087325645","0.08500582594540308"
"0.08466777538749062","0.08555790941155825","0.08454360594143208","0.0853654315905286","0.08502115738067438","0.08517872203227432","0.08410506617411774","0.08466777538749062","0.0850571331248258","0.08561483305736747","0.08463999664833573","0.08502115738067438","0.08532247321249124","0.08543571331855443","0.08454451671976503","0.08490184541905821","0.08406484013107922","0.07402715212366183","0.07235572208631384","0.08234832656625032","0.3701454164139882","0.08532247321249124"
